season,week,date,winner,winner_pts,loser,loser_pts,winner_venue,notes
1907,8,1907-11-09,Colorado College,10,Colorado,0,home,
1907,8,1907-11-09,Colorado Mines,33,Denver,0,home,
1907,8,1907-11-09,Cornell,14,Army,10,away,
1907,8,1907-11-09,Davidson,10,Clemson,6,away,
1907,8,1907-11-09,Dickinson,4,Medico-Chirurgical,0,home,
1907,8,1907-11-09,Iowa,25,Illinois,12,home,
1907,8,1907-11-09,Iowa State,49,Grinnell,0,away,
1907,8,1907-11-09,Kentucky,0,Tennessee,0,away,
1907,8,1907-11-09,Lafayette,34,Bucknell,0,home,
1907,8,1907-11-09,Lehigh,34,New York University,0,home,
1907,8,1907-11-09,Louisiana State,23,Mississippi State,11,home,
1907,8,1907-11-09,Missouri,70,Tarkio,6,home,
1907,8,1907-11-09,Missouri-Rolla,11,Washington (MO),8,away,
1907,8,1907-11-09,Nebraska,16,Kansas,6,away,
1907,8,1907-11-09,North Carolina,12,Georgetown,5,away,
1907,8,1907-11-09,North Dakota State,64,Haskell,6,home,
1907,8,1907-11-09,Pennsylvania,28,Penn State,0,home,
1907,8,1907-11-09,Pittsburgh,10,West Virginia,0,home,
1907,8,1907-11-09,Princeton,14,Amherst,0,home,
1907,8,1907-11-09,Sewanee,18,Georgia Tech,0,away,
1907,8,1907-11-09,Swarthmore,18,Navy,0,away,
1907,8,1907-11-09,Texas,27,Baylor,11,home,
1907,8,1907-11-09,Utah State,24,Utah,10,away,
1907,8,1907-11-09,Vanderbilt,60,Mississippi,0,neutral,
1907,8,1907-11-09,Villanova,15,Fordham,11,home,
1907,8,1907-11-09,Virginia Tech,22,Virginia Military Institute,0,neutral,
1907,8,1907-11-09,Wabash,12,Saint Louis,11,home,
1907,8,1907-11-09,Washington & Jefferson,26,Carnegie Mellon,0,home,
1907,8,1907-11-09,Washington & Lee,6,Virginia,5,away,
1907,8,1907-11-09,Wisconsin,11,Indiana,8,home,
1907,8,1907-11-09,Yale,22,Brown,0,home,
1907,8,1907-11-11,Kentucky,5,Maryville (TN),2,away,
1907,8,1907-11-11,Sewanee,16,Georgia,0,away,
1907,9,1907-11-12,Texas A&M,19,Oklahoma,0,home,
1907,9,1907-11-15,Texas,29,Oklahoma,10,home,
1907,9,1907-11-16,Army,21,Tufts,0,home,
1907,9,1907-11-16,Auburn,6,Alabama,6,neutral,
1907,9,1907-11-16,Brown,36,Vermont,0,home,
1907,9,1907-11-16,Bucknell,48,Dickinson,0,home,
1907,9,1907-11-16,Carlisle,12,Minnesota,10,away,
1907,9,1907-11-16,Colgate,9,Wesleyan (CT),0,home,
1907,9,1907-11-16,Colorado,24,Utah,10,home,
1907,9,1907-11-16,Colorado Mines,15,Colorado College,0,neutral,
1907,9,1907-11-16,Cornell,18,Swarthmore,0,home,
1907,9,1907-11-16,Creighton,21,Drake,11,home,
1907,9,1907-11-16,Dartmouth,22,Harvard,0,away,
1907,9,1907-11-16,Grinnell,10,Cornell College,6,away,
1907,9,1907-11-16,Haverford,11,Lehigh,4,home,
1907,9,1907-11-16,Lafayette,4,Syracuse,4,away,
1907,9,1907-11-16,Louisiana State,23,Mississippi,0,away,
1907,9,1907-11-16,Marquette,11,Haskell,0,home,
1907,9,1907-11-16,Missouri,27,Washington (MO),0,home,
1907,9,1907-11-16,Navy,6,Penn State,4,home,
1907,9,1907-11-16,Nebraska,63,Denver,0,away,
1907,9,1907-11-16,North Carolina,13,Richmond,11,home,
1907,9,1907-11-16,North Carolina State,6,Davidson,0,neutral,
1907,9,1907-11-16,Pennsylvania,6,Michigan,0,away,
1907,9,1907-11-16,Saint Louis,17,Kansas,0,home,
1907,9,1907-11-16,Samford,21,Chattanooga,7,away,
1907,9,1907-11-16,Tennessee,11,Mississippi State,4,neutral,
1907,9,1907-11-16,Texas A&M,18,Tulane,6,away,
1907,9,1907-11-16,Texas Christian,6,Trinity (Texas),5,away,
1907,9,1907-11-16,Vanderbilt,54,Georgia Tech,0,home,
1907,9,1907-11-16,Villanova,12,Steelton YMCA,12,away,
1907,9,1907-11-16,Virginia,28,Georgetown,6,away,
1907,9,1907-11-16,Virginia Tech,34,George Washington,0,home,
1907,9,1907-11-16,Washington & Jefferson,9,Pittsburgh,2,away,
1907,9,1907-11-16,Wisconsin,12,Purdue,6,away,
1907,9,1907-11-16,Yale,12,Princeton,10,home,
1907,9,1907-11-18,Tennessee,14,Arkansas,2,neutral,
1907,10,1907-11-21,Colorado Mines,5,Colorado,4,home,
1907,10,1907-11-22,Illinois,10,Indiana,6,away,
1907,10,1907-11-23,Alabama,6,Louisiana State,4,home,
1907,10,1907-11-23,Arkansas,7,Missouri-Rolla,5,home,
1907,10,1907-11-23,Army,23,Syracuse,4,away,
1907,10,1907-11-23,Baylor,16,Texas Christian,8,home,
1907,10,1907-11-23,Brown,18,Amherst,0,home,
1907,10,1907-11-23,Carlisle,18,Chicago,4,away,
1907,10,1907-11-23,Davidson,10,Virginia Military Institute,6,away,
1907,10,1907-11-23,Denver,5,Colorado State,0,away,
1907,10,1907-11-23,Dickinson,18,Mount St. Mary's,0,home,
1907,10,1907-11-23,Grinnell,19,Des Moines,4,away,
1907,10,1907-11-23,Iowa State,20,Iowa,14,home,
1907,10,1907-11-23,Lafayette,22,Lehigh,5,away,
1907,10,1907-11-23,Minnesota,17,Wisconsin,17,away,
1907,10,1907-11-23,Navy,12,Virginia Tech,0,home,
1907,10,1907-11-23,Nebraska,85,Doane,0,home,
1907,10,1907-11-23,North Carolina State,10,Virginia,4,neutral,
1907,10,1907-11-23,Notre Dame,17,Purdue,0,away,
1907,10,1907-11-23,Pittsburgh,51,Wooster,0,home,
1907,10,1907-11-23,Swarthmore,35,Bucknell,4,away,
1907,10,1907-11-23,Vanderbilt,17,Sewanee,12,home,
1907,10,1907-11-23,Yale,12,Harvard,0,away,
1907,11,1907-11-28,Alabama,5,Tennessee,0,home,
1907,11,1907-11-28,Bucknell,2,Washington & Lee,0,away,
1907,11,1907-11-28,Clemson,6,Georgia Tech,5,away,
1907,11,1907-11-28,Creighton,9,Haskell,6,home,
1907,11,1907-11-28,Georgia,6,Auburn,0,home,
1907,11,1907-11-28,Kansas,4,Missouri,0,neutral,
1907,11,1907-11-28,Lafayette,31,Dickinson,0,home,
1907,11,1907-11-28,Lehigh,21,Carnegie Mellon,0,home,
1907,11,1907-11-28,Mississippi State,15,Mississippi,0,neutral,
1907,11,1907-11-28,Pennsylvania,12,Cornell,4,home,
1907,11,1907-11-28,Pittsburgh,6,Penn State,0,home,
1907,11,1907-11-28,Saint Louis,34,Nebraska,0,home,
1907,11,1907-11-28,Texas,11,Texas A&M,6,home,
1907,11,1907-11-28,Utah,13,Colorado College,10,home,
1907,11,1907-11-28,Virginia Tech,20,North Carolina,6,home,
1907,11,1907-11-28,Washington & Jefferson,13,West Virginia,5,home,
1907,11,1907-11-30,Iowa State,13,Drake,8,away,
1907,11,1907-11-30,Louisiana State,48,Baylor,0,home,
1907,11,1907-11-30,Navy,6,Army,0,neutral,
1907,12,1907-12-18,Multnomah A.C.,11,Saint Louis,6,home,
1907,13,1907-12-25,Louisiana State,56,Havana University,0,away,
1907,13,1907-12-25,Washington State,11,Saint Louis,0,home,
1908,1,1908-09-19,Bellefonte Academy,6,Penn State,5,away,
1908,1,1908-09-19,Brown,34,New Hampshire,0,home,
1908,1,1908-09-19,Carlisle,53,Conway Hall,0,home,
1908,1,1908-09-19,Harvard,5,Bowdoin,0,home,
1908,1,1908-09-19,Washington & Jefferson,5,Denison,0,home,
1908,2,1908-09-23,Carlisle,39,Lebanon Valley,0,home,
1908,2,1908-09-23,Syracuse,51,Hobart,0,home,
1908,2,1908-09-26,Brown,35,Bates,4,home,
1908,2,1908-09-26,Bucknell,33,Susquehanna,0,home,
1908,2,1908-09-26,Carlisle,10,Villanova,0,home,
1908,2,1908-09-26,Clemson,15,Gordon,0,home,
1908,2,1908-09-26,Colorado College,5,Colorado Springs High,0,home,
1908,2,1908-09-26,Dickinson,5,Western Maryland,0,home,
1908,2,1908-09-26,Harvard,16,Maine,0,home,
1908,2,1908-09-26,Indiana,11,Indiana Alumni,0,neutral,
1908,2,1908-09-26,Iowa State,18,Morningside,0,home,
1908,2,1908-09-26,Kansas,11,Emporia State,0,home,
1908,2,1908-09-26,Lafayette,10,Wyoming Seminary,0,home,
1908,2,1908-09-26,Lehigh,5,Stevens,0,away,
1908,2,1908-09-26,Nebraska,20,Peru State,0,home,
1908,2,1908-09-26,North Carolina,17,Wake Forest,0,home,
1908,2,1908-09-26,Penn State,31,Grove City,0,home,
1908,2,1908-09-26,Pennsylvania,6,West Virginia,0,home,
1908,2,1908-09-26,Pittsburgh,26,Mount Union,4,home,
1908,2,1908-09-26,Princeton,18,Springfield,0,home,
1908,2,1908-09-26,Saint Louis,17,Shurtleff,0,away,
1908,2,1908-09-26,Syracuse,18,Hamilton,0,home,
1908,2,1908-09-26,Texas Christian,59,Texas Deaf School,0,neutral,
1908,2,1908-09-26,Vanderbilt,11,Rhodes,5,home,
1908,2,1908-09-26,Western Reserve,11,Washington & Jefferson,0,home,
1908,3,1908-09-30,North Carolina State,76,Wake Forest,0,home,
1908,3,1908-09-30,Pennsylvania,30,Ursinus,0,home,
1908,3,1908-09-30,Yale,16,Wesleyan (CT),0,home,
1908,3,1908-10-03,Alabama,27,Wetumpka,0,home,
1908,3,1908-10-03,Arkansas,6,Haskell,0,home,
1908,3,1908-10-03,Army,5,Tufts,0,home,
1908,3,1908-10-03,Auburn,18,Samford,0,away,
1908,3,1908-10-03,Brown,6,Colgate,0,home,
1908,3,1908-10-03,Carlisle,12,Penn State,5,neutral,
1908,3,1908-10-03,Chicago,39,Purdue,0,home,
1908,3,1908-10-03,Colorado College,29,Colorado Springs High,0,home,
1908,3,1908-10-03,Cornell,11,Hamilton,0,home,
1908,3,1908-10-03,Denver,47,Denver Manual High,0,home,
1908,3,1908-10-03,Dickinson,16,Franklin & Marshall,0,away,
1908,3,1908-10-03,Drake,4,Drake Alumni,0,neutral,
1908,3,1908-10-03,George Washington,18,Western Maryland,0,away,
1908,3,1908-10-03,Georgetown,15,Gallaudet,0,home,
1908,3,1908-10-03,Georgia,16,North Georgia,0,home,
1908,3,1908-10-03,Georgia Tech,32,Gordon,0,home,
1908,3,1908-10-03,Harvard,18,Bates,0,home,
1908,3,1908-10-03,Illinois,17,Monmouth,6,home,
1908,3,1908-10-03,Indiana,16,DePauw,0,home,
1908,3,1908-10-03,Iowa State,34,Coe,0,home,
1908,3,1908-10-03,Kansas,24,St. Mary's (Kansas),0,home,
1908,3,1908-10-03,Lafayette,22,Stroudsburg,0,home,
1908,3,1908-10-03,Louisiana State,41,New Orleans Gym Club,0,home,
1908,3,1908-10-03,Michigan,16,Case,6,home,
1908,3,1908-10-03,Minnesota,6,Lawrence,0,home,
1908,3,1908-10-03,Mississippi,30,Tennessee-Memphis,0,home,
1908,3,1908-10-03,Missouri,57,Central Missouri State,6,home,
1908,3,1908-10-03,Navy,18,Rutgers,0,home,
1908,3,1908-10-03,Nebraska,43,Doane,0,home,
1908,3,1908-10-03,Pennsylvania,16,Bucknell,0,home,
1908,3,1908-10-03,Pittsburgh,27,Bethany (West Virginia),0,home,
1908,3,1908-10-03,Princeton,21,Stevens,0,home,
1908,3,1908-10-03,Saint Louis,17,Missouri-Rolla,0,away,
1908,3,1908-10-03,Sewanee,29,Mooney,0,home,
1908,3,1908-10-03,Tennessee,12,North Carolina,0,home,
1908,3,1908-10-03,Texas A&M,6,Trinity (Texas),0,home,
1908,3,1908-10-03,Texas Christian,15,Baylor,0,neutral,
1908,3,1908-10-03,Vanderbilt,32,Maryville (TN),0,home,
1908,3,1908-10-03,Virginia,11,William & Mary,0,home,
1908,3,1908-10-03,Virginia Tech,50,Hampden-Sydney,0,home,
1908,3,1908-10-03,Wake Forest,21,Warrenton Preparatory,0,home,
1908,3,1908-10-03,Washington (MO),0,Carleton,0,away,
1908,3,1908-10-03,Washington & Jefferson,29,Geneva,0,home,
1908,3,1908-10-03,Washington & Lee,27,Roanoke,0,home,
1908,3,1908-10-03,Yale,5,Syracuse,0,home,
1908,3,1908-10-04,Colorado,6,Longmont High,0,away,
1908,3,1908-10-04,Navy,22,St. John's (Maryland),0,home,
1908,4,1908-10-06,Haskell,4,Drury,0,away,
1908,4,1908-10-07,Lafayette,12,Superba A.C.,0,home,
1908,4,1908-10-07,Pennsylvania,11,Villanova,0,home,
1908,4,1908-10-10,Alabama,17,Samford,0,away,
1908,4,1908-10-10,Arkansas,33,Mississippi,0,home,
1908,4,1908-10-10,Army,33,Trinity (CT),0,home,
1908,4,1908-10-10,Auburn,42,Gordon,0,home,
1908,4,1908-10-10,Baylor,6,Texas A&M,5,away,
1908,4,1908-10-10,Brown,12,Bowdoin,0,home,
1908,4,1908-10-10,Carlisle,12,Syracuse,0,away,
1908,4,1908-10-10,Chicago,29,Indiana,6,home,
1908,4,1908-10-10,Colgate,26,Hobart,0,home,
1908,4,1908-10-10,Cornell,23,Oberlin,10,home,
1908,4,1908-10-10,Davidson,34,Wake Forest,0,neutral,
1908,4,1908-10-10,Denver,17,Utah,15,home,
1908,4,1908-10-10,Drake,45,Leander Clarke,0,home,
1908,4,1908-10-10,George Washington,21,Eastern (Virginia),0,home,
1908,4,1908-10-10,Georgetown,22,Johns Hopkins,4,home,
1908,4,1908-10-10,Georgia Tech,30,Mooney,0,home,
1908,4,1908-10-10,Gettysburg,6,Bucknell,5,away,
1908,4,1908-10-10,Harvard,10,Williams,0,home,
1908,4,1908-10-10,Iowa,92,Coe,0,home,
1908,4,1908-10-10,Kansas,12,Kansas State,6,home,
1908,4,1908-10-10,Lafayette,0,Princeton,0,away,
1908,4,1908-10-10,Lehigh,12,Rutgers,0,home,
1908,4,1908-10-10,Marquette,6,Illinois,6,away,
1908,4,1908-10-10,Michigan,0,Michigan State,0,away,
